time,altitude,rc_ele,rc_thr,rc_rud,tx_ele,tx_thr,tx_rud,acc_X,acc_Y,acc_Z,gyro_pitch,gyro_roll,gyro_yaw
37.128883,3.02,-499,1849,499,987,2011,2011,-302,-729,-3365,32.19467227789228,45.374431712231505,-86.98043623094004
37.129886,3.02,-499,1849,499,987,2011,2011,-282,-783,-3564,32.302481857800664,43.59379674951252,-86.51999128824666
37.130886,3.02,-499,1849,499,987,2011,2011,-254,-837,-3747,32.39278634565241,41.790994450806444,-86.06375632873151
37.131892,3.02,-499,1849,499,987,2011,2011,-218,-891,-3909,32.46467354017122,39.96926410361199,-85.612657130443
37.132891,3.02,-499,1849,499,987,2011,2011,-175,-947,-4047,32.51717190861675,38.13177916047298,-85.16759223852955
37.13389,3.02,-499,1849,499,987,2011,2011,-127,-1006,-4160,32.54925352370794,36.281631977328544,-84.72942999891734
37.134893,3.02,-499,1849,499,987,2011,2011,-77,-1065,-4247,32.55983734498666,34.421819392322,-84.29900570456616
37.135893,3.02,-499,1849,499,987,2011,2011,-28,-1124,-4310,32.54779282632232,32.55522923485344,-83.87711887526584
37.136896,3.02,-499,1849,499,987,2011,2011,17,-1177,-4350,32.511943833707406,30.684627846098444,-83.46453068994558
37.137895,3.02,-499,1849,499,987,2011,2011,58,-1224,-4364,32.45107286036238,28.812648682975084,-83.0619615879713
37.138899,3.02,-499,1849,499,987,2011,2011,96,-1263,-4353,32.36392552918827,26.94178206796311,-82.67008905296134
37.139898,3.02,-499,1849,499,987,2011,2011,129,-1296,-4313,32.24921537553629,25.074366137538874,-82.28954558939523
37.140907,3.02,-499,1849,499,987,2011,2011,161,-1327,-4241,32.10562890573869,23.21257903225833,-81.92091689892948
37.141902,3.02,-499,1849,499,987,2011,2011,194,-1354,-4135,31.931830928409305,21.35843236149092,-81.56474026013849
37.142903,3.02,-499,1849,499,987,2011,2011,231,-1375,-3995,31.726470155901637,19.513765965388984,-81.22150311265796
37.143904,3.02,-499,1849,499,987,2011,2011,274,-1386,-3824,31.488185072508294,17.680243986000683,-80.89164184464
37.144906,3.02,-499,1849,499,987,2011,2011,324,-1381,-3626,31.215610064225924,15.85935224876855,-80.57554078110695
37.145906,3.02,-499,1849,499,987,2011,2011,381,-1358,-3406,30.907381802564533,14.05239694526303,-80.27353137014653
37.146908,3.02,-499,1849,499,987,2011,2011,448,-1317,-3171,30.56214587228027,12.260504598083047,-79.98589156376687
37.147908,3.02,-499,1849,499,987,2011,2011,522,-1259,-2930,30.178563630258306,10.484623279557722,-79.71284539045402
37.148912,3.02,-499,1849,499,987,2011,2011,602,-1189,-2689,29.755319280135183,8.725525047240799,-79.45456271690485
37.149917,3.02,-499,1849,499,987,2011,2011,685,-1109,-2454,29.29112714459777,6.983809551186274,-79.21115919691684
37.150915,3.02,-499,1849,499,987,2011,2011,768,-1021,-2227,28.78473911462647,5.2599087607350565,-78.98269640592481
37.151915,3.02,-499,1849,499,987,2011,2011,849,-926,-2013,28.234952252256353,3.554092752295651,-78.76918216016911
37.152917,3.02,-499,1849,499,987,2011,2011,932,-824,-1812,27.640616520538035,1.8664764946631849,-78.57057101992866
37.153916,3.02,-499,1849,499,987,2011,2011,1018,-713,-1625,27.0006426111124,0.19702756491115073,-78.38676497655426
37.154918,3.02,-499,1849,499,987,2011,2011,1105,-594,-1451,26.314009836269637,-1.4544252743208372,-78.21761432306238
37.15592,3.02,-499,1849,499,987,2011,2011,1189,-467,-1291,25.579774048843387,-3.0881827064430327,-78.06291870769829
37.156923,3.02,-499,1849,499,987,2011,2011,1268,-335,-1147,24.79707555006536,-4.704664772009491,-77.92242836909529
37.157923,3.02,-499,1849,499,987,2011,2011,1344,-203,-1019,23.96514694274376,-6.3044001297195615,-77.79584555045277
37.158927,3.02,-499,1849,499,987,2011,2011,1418,-74,-909,23.083320884944317,-7.888014737711065,-77.6828260886324
37.15993,3.02,-499,1849,499,987,2011,2011,1485,49,-816,22.151037697834415,-9.456220025875442,-77.58298117242781
37.160928,3.02,-499,1849,499,987,2011,2011,1545,166,-738,21.1678527805084,-11.009800630671826,-77.49587926269845
37.161927,3.02,-499,1849,499,987,2011,2011,1599,277,-674,20.133443784364488,-12.54960176499508,-77.42104816567044
37.162931,3.02,-499,1849,499,987,2011,2011,1644,380,-622,19.04761749986581,-14.076516297179388,-77.3579772495087
37.163932,3.02,-499,1849,499,987,2011,2011,1684,474,-581,17.910316409217877,-15.591471615513601,-77.30611979327092
37.164933,3.02,-499,1849,499,987,2011,2011,1714,556,-550,16.72162485950693,-17.095416357803995,-77.26489545660216
37.165933,3.02,-499,1849,499,987,2011,2011,1734,626,-526,15.481774812032953,-18.589307089107308,-77.23369285805512
37.166936,3.02,-499,1849,499,987,2011,2011,1746,684,-504,14.191151124931393,-20.07409501405183,-77.21187224969202
37.167939,3.02,-499,1849,499,987,2011,2011,1747,729,-481,12.850296327845626,-21.550712812557446,-77.19876827551732
37.168945,3.02,-499,1849,499,987,2011,2011,1743,763,-454,11.459914849493028,-23.0200616889586,-77.19369280113736
37.169941,3.02,-499,1849,499,987,2011,2011,1738,788,-424,10.020876661425493,-24.48299872455846,-77.19593780174432
37.170942,3.02,-499,1849,499,987,2011,2011,1732,803,-388,8.5342203039528,-25.940324622685527,-77.20477829511329
37.171943,3.02,-499,1849,499,987,2011,2011,1717,811,-344,7.001155262832434,-27.392771933615254,-77.21947530588466
37.172945,3.02,-499,1849,499,987,2011,2011,1699,811,-291,5.423063667804604,-28.840993844579174,-77.23927884707982
37.173945,3.02,-499,1849,499,987,2011,2011,1675,804,-233,3.8015012864636715,-30.28555361786424,-77.26343090460482
37.174949,3.02,-499,1849,499,987,2011,2011,1644,790,-166,2.1381977894774598,-31.726914757907092,-77.29116841042658
37.175949,3.02,-499,1849,499,987,2011,2011,1608,767,-91,0.4350562659659302,-33.16543198625335,-77.3217261901769
37.176949,3.02,-499,1849,499,987,2011,2011,1565,735,-6,-1.3058480289205538,-34.60134310101235,-77.35433987123045
37.177954,3.02,-499,1849,499,987,2011,2011,1519,695,88,-3.08226970861038,-36.03476179473443,-77.38824873787993
37.178951,3.02,-499,1849,499,987,2011,2011,1469,652,193,-4.891796082680233,-37.46567150139294,-77.42269852109253
37.179953,3.02,-499,1849,499,987,2011,2011,1417,610,309,-6.731850784767132,-38.89392033931514,-77.45694411138174
37.180955,3.02,-499,1849,499,987,2011,2011,1366,573,432,-8.599698205200328,-40.31921721215049,-77.4902521843889
37.181954,3.02,-499,1849,499,987,2011,2011,1315,542,558,-10.49244873013463,-41.7411291235799,-77.52190372966315
37.182957,3.02,-499,1849,499,987,2011,2011,1265,519,680,-12.407064786583511,-43.15907975259754,-77.55119647379382
37.183957,3.02,-499,1849,499,987,2011,2011,1213,500,795,-14.340367690271602,-44.572349324228895,-77.57744718955306
37.18496,3.02,-499,1849,499,987,2011,2011,1150,484,899,-16.289045290346582,-45.98007579543272,-77.59999388321398
37.185959,3.02,-499,1849,499,987,2011,2011,1075,467,992,-18.249660401502148,-47.38125735828339,-77.6181978528757
37.186966,3.02,-499,1849,499,987,2011,2011,996,446,1072,-20.218660010062408,-48.77475624341514,-77.63144561149987
37.187962,3.02,-499,1849,499,987,2011,2011,921,419,1136,-22.192385236541377,-50.15930378721715,-77.63915066937754
37.188964,3.02,-499,1849,499,987,2011,2011,857,390,1186,-24.167082033758707,-51.533506707218564,-77.64075517181428
37.189964,3.02,-499,1849,499,987,2011,2011,809,364,1222,-26.13891259711928,-52.89585451208304,-77.63573138899011
37.190966,3.02,-499,1849,499,987,2011,2011,778,346,1247,-28.103967461840313,-54.24472795610846,-77.62358305640139
37.191966,3.02,-499,1849,499,987,2011,2011,766,334,1271,-30.058278259858955,-55.57840843344978,-77.60384656621409
37.192969,3.02,-499,1849,499,987,2011,2011,779,319,1303,-31.99783110599209,-56.89508819470264,-77.57609201224032
37.193969,3.02,-499,1849,499,987,2011,2011,811,287,1350,-33.91858057832896,-58.192881258290065,-77.53992409368027
37.194971,3.02,-499,1849,499,987,2011,2011,851,230,1416,-35.81646425211958,-59.469834881750145,-77.4949828845418
37.195976,3.02,-499,1849,499,987,2011,2011,889,151,1501,-37.68741773997946,-60.72394145408806,-77.4409444762885
37.196973,3.02,-499,1849,499,987,2011,2011,918,64,1599,-39.52739018419026,-61.953150670169165,-77.37752150100731
37.197972,3.02,-499,1849,499,987,2011,2011,934,-21,1705,-41.33236013920994,-63.15538185152128,-77.30446354197262
37.198975,3.02,-499,1849,499,987,2011,2011,934,-102,1817,-43.09835177412427,-64.32853628422829,-77.22155743853506
37.199977,3.02,-499,1849,499,987,2011,2011,917,-180,1939,-44.821451315623335,-65.47050945303072,-77.12862749283421
37.20098,3.02,-499,1849,499,987,2011,2011,886,-255,2076,-46.49782364259873,-66.57920306061717,-77.02553558650357
37.201978,3.02,-499,1849,499,987,2011,2011,844,-324,2238,-48.12372893476559,-67.65253673172879,-76.9121812157653
37.202979,3.02,-499,1849,499,987,2011,2011,798,-386,2433,-49.69553927111843,-68.68845931223508,-76.7885014527372
37.203982,3.02,-499,1849,499,987,2011,2011,752,-443,2671,-51.20975507016522,-69.6849596827561,-76.65447083930538
37.204989,3.02,-499,1849,499,987,2011,2011,707,-494,2958,-52.663021262496436,-70.64007701399103,-76.51010121773561
37.205984,3.02,-499,1849,499,987,2011,2011,665,-539,3287,-54.052143086683536,-71.55191039676107,-76.35544149965926
37.206985,3.02,-499,1849,499,987,2011,2011,626,-578,3644,-55.37410140121175,-72.41862778477578,-76.19057737259949
37.207987,3.02,-499,1849,499,987,2011,2011,595,-610,4017,-56.626067407852744,-73.2384741935556,-76.01563094113207
37.208989,3.02,-499,1849,499,987,2011,2011,571,-636,4395,-57.80541668555069,-74.00977910598863,-75.83076029825985
37.20999,3.02,-499,1849,499,987,2011,2011,553,-655,4771,-58.909742438599835,-74.7309630443942,-75.63615902165182
37.210991,3.02,-499,1849,499,987,2011,2011,540,-663,5136,-59.93686786860534,-75.40054328058585,-75.4320555890724
37.211992,3.02,-499,1849,499,987,2011,2011,533,-657,5480,-60.88485758631249,-76.01713866824855,-75.21871270765116
37.212995,3.02,-499,1849,499,987,2011,2011,533,-635,5794,-61.752027986768155,-76.57947359461794,-74.99642655267273
37.213998,3.02,-499,1849,499,987,2011,2011,543,-598,6069,-62.5369565194834,-77.08638106003163,-74.76552591327935
37.214996,3.02,-499,1849,499,987,2011,2011,566,-551,6297,-63.2384897943179,-77.53680490417388,-74.52637124475218
37.215996,3.02,-499,1849,499,987,2011,2011,599,-498,6476,-63.855750473480384,-77.92980120694995,-74.27935362967771
37.216998,3.02,-499,1849,499,987,2011,2011,644,-446,6608,-64.38814290992221,-78.26453890005403,-74.02489365308837
37.217998,3.02,-499,1849,499,987,2011,2011,704,-395,6693,-64.83535750211082,-78.5402996321903,-73.76344019940485
37.218999,3.02,-499,1849,499,987,2011,2011,774,-346,6732,-65.19737374456774,-78.75647693608597,-73.49546918155156
37.220001,3.02,-499,1849,499,987,2011,2011,855,-298,6732,-65.47446196278808,-78.91257474870226,-73.22148221475926
37.221004,3.02,-499,1849,499,987,2011,2011,947,-250,6699,-65.66718373027616,-79.00820533787373,-72.94200524905897
37.222005,3.02,-499,1849,499,987,2011,2011,1041,-205,6643,-65.7763909741048,-79.04308669001428,-72.65758717512577
37.22301,3.02,-499,1849,499,987,2011,2011,1137,-168,6574,-65.80322378316372,-79.01703941559516,-72.36879841788274
37.224007,3.02,-499,1849,499,987,2011,2011,1235,-142,6503,-65.74910693972227,-78.92998323252876,-72.07622953110582
37.22501,3.02,-499,1849,499,987,2011,2011,1329,-127,6440,-65.61574519986941,-78.7819330925774,-71.78048980416384
37.22601,2.93,-499,1849,499,987,2011,2011,1418,-116,6394,-65.40511735180422,-78.5729950220692,-71.48220588902872
37.227012,2.93,-499,1849,499,987,2011,2011,1504,-103,6367,-65.11946908300219,-78.30336175445323,-71.18202045210144
37.228012,2.93,-499,1849,499,987,2011,2011,1583,-81,6365,-64.76130468841023,-77.97330823705711,-70.8805908517218
37.229016,2.93,-499,1849,499,987,2011,2011,1655,-45,6394,-64.33337765271621,-77.58318709656406,-70.57858783893344
37.230018,2.93,-499,1849,499,987,2011,2011,1718,7,6458,-63.838680140828934,-77.13342414677706,-70.27669427648715
37.231019,2.93,-499,1849,499,987,2011,2011,1768,72,6558,-63.280431431995126,-76.62451401850564,-69.97560386931252
37.232022,2.93,-499,1849,499,987,2011,2011,1809,144,6701,-62.66206533449966,-76.05701598533686,-69.67601989861515
37.233023,2.93,-499,1849,499,987,2011,2011,1842,215,6883,-61.987216619878986,-75.4315500507552,-69.37865395110285
37.234021,2.93,-499,1849,499,987,2011,2011,1867,279,7102,-61.25970651837684,-74.74879335159031,-69.08422463445724
37.235023,2.93,-499,1849,499,987,2011,2011,1894,334,7354,-60.48352732141139,-74.0094769203963,-68.79345627006155
37.236023,2.93,-499,1849,499,987,2011,2011,1929,381,7633,-59.662826142240974,-73.21438283581661,-68.50707755433123
37.237025,2.93,-499,1849,499,987,2011,2011,1972,419,7937,-58.80188789244546,-72.36434177637835,-68.22582018095252
37.238025,2.93,-499,1849,499,987,2011,2011,2024,450,8261,-57.90511753872042,-71.46023098062005,-67.95041741796139
37.239027,2.93,-499,1849,499,987,2011,2011,2090,477,8598,-56.97702171137648,-70.50297260564545,-67.68160263578686
37.240026,2.93,-499,1849,499,987,2011,2011,2166,502,8939,-56.02218974276333,-69.49353246719456,-67.4201077848649
37.241035,2.93,-499,1849,499,987,2011,2011,2251,524,9275,-55.04527422087073,-68.43291913670312,-67.16666182374122
37.24203,2.93,-499,1849,499,987,2011,2011,2341,545,9597,-54.05097115074871,-67.32218336385586,-66.9219891002513
37.24303,2.93,-499,1849,499,987,2011,2011,2431,564,9896,-53.0439998238775,-66.16241778633695,-66.68680768911766
37.24403,2.93,-499,1849,499,987,2011,2011,2524,586,10165,-52.02908250270852,-64.95475688194841,-66.46182768916742
37.245034,2.93,-499,1849,499,987,2011,2011,2619,614,10395,-51.0109240336954,-63.70037711251876,-66.24774948269625
37.246034,2.93,-499,1849,499,987,2011,2011,2717,645,10584,-49.994191506678526,-62.40049720465657,-66.04526195879329
37.247036,2.93,-499,1849,499,987,2011,2011,2822,675,10730,-48.98349408119777,-61.056378509844365,-65.85504070207949
37.248036,2.93,-499,1849,499,987,2011,2011,2936,697,10838,-47.98336310123711,-59.66932538577693,-65.67774614847333
37.24904,2.93,-499,1849,499,987,2011,2011,3057,706,10915,-46.99823261949149,-58.240685542225954,-65.51402171026469
37.250044,2.93,-499,1849,499,987,2011,2011,3187,698,10968,-46.0324204512172,-56.77185029803606,-65.36449187381848
37.251041,2.93,-499,1849,499,987,2011,2011,3323,676,11000,-45.09010987650687,-55.264254701142114,-65.22976027462828
37.252041,2.93,-499,1849,499,987,2011,2011,3462,640,11016,-44.17533210815121,-53.71937747081918,-65.11040775639474
37.253044,2.93,-499,1849,499,987,2011,2011,3603,589,11016,-43.29194963938205,-52.13874073071906,-65.00699042349143
37.254043,2.93,-499,1849,499,987,2011,2011,3742,527,10999,-42.44364058097046,-50.52390951236437,-64.92003769945492
37.255045,2.93,-499,1849,499,987,2011,2011,3875,456,10963,-41.63388408998308,-48.87649102113488,-64.85005040748506
37.256045,2.93,-499,1849,499,987,2011,2011,4006,380,10910,-40.86594698311299,-47.19813366937853,-64.79749889168943
37.257048,2.93,-499,1849,499,987,2011,2011,4140,304,10842,-40.142871616387104,-45.49052589248186,-64.76282119938068
37.258048,2.93,-499,1849,499,987,2011,2011,4271,229,10771,-39.46746510088934,-43.75539477180933,-64.74642134479507
37.259054,2.93,-499,1849,499,987,2011,2011,4399,159,10710,-38.84228991154608,-41.99450449240335,-64.7486676730987
37.26005,2.93,-499,1849,499,987,2011,2011,4526,98,10671,-38.26965593322537,-40.209654663479945,-64.76989134077957
37.261053,2.93,-499,1849,499,987,2011,2011,4642,47,10661,-37.7516139754631,-38.40267852719849,-64.81038492498273
37.262051,2.93,-499,1849,499,987,2011,2011,4746,8,10686,-37.2899507742724,-36.575441077159425,-64.87040117048913
37.263053,2.93,-499,1849,499,987,2011,2011,4839,-17,10746,-36.886185486810874,-34.7298371033741,-64.95015187925469
37.264054,2.93,-499,1849,499,987,2011,2011,4914,-29,10833,-36.54156767196636,-32.86778917543994,-65.04980694403353
37.265059,2.93,-499,1849,499,987,2011,2011,4972,-28,10944,-36.25707673703027,-30.991245570435304,-65.16949352477893
37.266056,2.93,-499,1849,499,987,2011,2011,5022,-14,11072,-36.03342281764447,-29.102178146511857,-65.30929536434135
37.267058,2.93,-499,1849,499,987,2011,2011,5061,10,11216,-35.87104904546253,-27.202580157370605,-65.46925223860258
37.268063,2.93,-499,1849,499,987,2011,2011,5091,36,11373,-35.7701351461023,-25.29446399722404,-65.64935953570053
37.269062,2.93,-499,1849,499,987,2011,2011,5119,60,11538,-35.730602299678154,-23.379858861092277,-65.84956795937686
37.270063,2.93,-499,1849,499,987,2011,2011,5141,77,11705,-35.752119187919874,-21.460808301879624,-66.06978335253203
37.271065,2.93,-499,1849,499,987,2011,2011,5156,87,11869,-35.83410914581145,-19.539367663872483,-66.30986663852686
37.272067,2.93,-499,1849,499,987,2011,2011,5171,93,12017,-35.9757583317416,-17.617601371844284,-66.5696338793895
37.273069,2.93,-499,1849,499,987,2011,2011,5187,97,12137,-36.17602482803755,-15.697580055262009,-66.84885645170641
37.274068,2.93,-499,1849,499,987,2011,2011,5199,104,12223,-36.43364858316482,-13.781377487698503,-67.14726134242949
37.275072,2.93,-499,1849,499,987,2011,2011,5213,121,12265,-36.74716210750377,-11.871067322340567,-67.46453156801273
37.276071,2.93,-499,1849,499,987,2011,2011,5229,151,12253,-37.11490183604955,-9.968719605571525,-67.80030672120827
37.277078,2.93,-499,1849,499,987,2011,2011,5243,192,12185,-37.53502007346283,-8.076397052169582,-68.15418365046015
37.278073,2.93,-499,1849,499,987,2011,2011,5252,239,12058,-38.005497439719434,-6.196151067777599,-68.52571727693767
37.279074,2.93,-499,1849,499,987,2011,2011,5255,286,11871,-38.52415573817222,-4.330017507129212,-68.91442155362202
37.280075,2.93,-499,1849,499,987,2011,2011,5254,331,11625,-39.08867117213245,-2.4800121604571665,-69.31977056939614
37.281078,2.93,-499,1849,499,987,2011,2011,5252,374,11321,-39.696587841076315,-0.6481259658338264,-69.74119979891208
37.282076,2.93,-499,1849,499,987,2011,2011,5252,416,10960,-40.345331452913925,1.1636800482996787,-70.17810749652202
37.283078,2.93,-499,1849,499,987,2011,2011,5252,454,10549,-41.032223193794756,2.9534800789608995,-70.62985623019725
37.28408,2.93,-499,1849,499,987,2011,2011,5255,490,10095,-41.754493701184735,4.719389103979035,-71.09577454932929
37.28508,2.93,-499,1849,499,987,2011,2011,5257,524,9607,-42.50929708923351,6.45956865097954,-71.57515877856014
37.286085,2.93,-499,1849,499,987,2011,2011,5254,560,9094,-43.29372497787915,8.17223274778925,-72.06727492816015
37.287084,2.93,-499,1849,499,987,2011,2011,5247,598,8566,-44.10482047898465,9.855654016760441,-72.57136070982848
37.288085,2.93,-499,1849,499,987,2011,2011,5234,634,8030,-44.93959209403811,11.50816987124579,-73.08662764515483
37.289086,2.93,-499,1849,499,987,2011,2011,5212,659,7499,-45.795027478271706,13.128188768889029,-73.61226325251347
37.290086,2.93,-499,1849,499,987,2011,2011,5183,671,6982,-46.66810702529832,14.714196473184657,-74.14743329703211
37.291088,2.93,-499,1849,499,987,2011,2011,5149,669,6486,-47.555817224636264,16.264762271889747,-74.69128408762359
37.292088,2.93,-499,1849,499,987,2011,2011,5110,657,6022,-48.45516374218553,17.77854509858585,-75.24294480499428
37.29309,2.93,-499,1849,499,987,2011,2011,5066,639,5605,-49.36318417139404,19.25429950219252,-75.8015298451031
37.294091,2.93,-499,1849,499,987,2011,2011,5014,618,5243,-50.276960400859124,20.6908814085006,-76.36614116370308
37.295097,2.93,-499,1849,499,987,2011,2011,4953,595,4945,-51.19363054250581,22.087253617584828,-76.9358706092136
37.296094,2.93,-499,1849,499,987,2011,2011,4891,571,4713,-52.110400363245276,23.442490981044976,-77.50980223308984
37.297096,2.93,-499,1849,499,987,2011,2011,4825,550,4548,-53.02455416216661,24.755785203412067,-78.08701456896854
37.298095,2.93,-499,1849,499,987,2011,2011,4747,534,4446,-53.9334650350533,26.02644921293171,-78.6665828740254
37.299098,2.93,-499,1849,499,987,2011,2011,4662,526,4403,-54.83460446865367,27.253921048545557,-79.24758132794696
37.300099,2.93,-499,1849,499,987,2011,2011,4572,525,4410,-55.72555120872661,28.437767212383896,-79.8290851865359
37.301102,2.93,-499,1849,499,987,2011,2011,4474,524,4465,-56.603999348279594,29.577685440397282,-80.41017288817973
37.302101,2.93,-499,1849,499,987,2011,2011,4372,519,4563,-57.467765585501965,30.673506847747372,-80.9899281122313
37.303104,2.93,-499,1849,499,987,2011,2011,4266,509,4697,-58.314795604575195,31.72519741025112,-81.5674417888748
37.304109,2.93,-499,1849,499,987,2011,2011,4154,500,4861,-59.14316953695516,32.732858748706775,-82.14181406041824
37.305107,2.93,-499,1849,499,987,2011,2011,4039,495,5050,-59.95110646642344,33.69672818953377,-82.71215619420964
37.306107,2.93,-499,1849,499,987,2011,2011,3924,501,5249,-60.73696794866404,34.61717808287883,-83.27759244747604
37.30711,2.93,-499,1849,499,987,2011,2011,3809,516,5452,-61.4992605252894,35.494714367886075,-83.83726188424133
37.308111,2.93,-499,1849,499,987,2011,2011,3693,536,5648,-62.23663722258574,36.329974383574566,-84.39032014402667
37.309112,2.93,-499,1849,499,987,2011,2011,3577,553,5821,-62.94789803590257,37.12372393185932,-84.93594116136089
37.310113,2.93,-499,1849,499,987,2011,2011,3465,562,5960,-63.63198941082225,37.87685360580126,-85.47331883444545
37.311114,2.93,-499,1849,499,987,2011,2011,3360,563,6056,-64.28800274183645,38.59037440066194,-86.00166864084454
37.312115,2.93,-499,1849,499,987,2011,2011,3262,556,6103,-64.91517191846779,39.26541262793329,-86.52022919794072
37.313122,2.93,-499,1849,499,987,2011,2011,3167,548,6103,-65.51286995796312,39.903204153840576,-87.0282637661347
37.314117,2.93,-499,1849,499,987,2011,2011,3070,542,6054,-66.0806047731275,40.50508798455574,-87.52506169327661
37.315118,2.93,-499,1849,499,987,2011,2011,2965,544,5958,-66.61801413353261,41.07249922094088,-88.00993979947727
37.31612,2.93,-499,1849,499,987,2011,2011,2850,551,5817,-67.12485988790365,41.60696140612852,-88.48224370218014
37.317122,2.93,-499,1849,499,987,2011,2011,2732,563,5630,-67.60102152445272,42.11007828945377,-88.94134908208981
37.318122,2.93,-499,1849,499,987,2011,2011,2615,575,5394,-68.04648915357465,42.58352503003857,-89.38666289110317
37.319125,2.93,-499,1849,499,987,2011,2011,2503,584,5114,-68.46135600306896,43.02903886278144,-89.81762450358337
37.320127,2.93,-499,1849,499,987,2011,2011,2396,587,4799,-68.84581051966866,43.448409249083134,-90.23370681200753
37.321128,2.93,-499,1849,499,987,2011,2011,2293,584,4457,-69.20012817217382,43.84346753513204,-90.6344172672075
37.322132,2.93,-499,1849,499,987,2011,2011,2199,578,4095,-69.52466305115803,44.216076142738046,-91.01929886226874
37.323131,2.93,-499,1849,499,987,2011,2011,2117,572,3723,-69.81983935841772,44.56811732185167,-91.38793105785605
37.324133,2.93,-499,1849,499,987,2011,2011,2048,568,3356,-70.08614287630066,44.90148149989851,-91.7399306454201
37.325135,2.93,-499,1849,499,987,2011,2011,1984,563,3013,-70.32411250290313,45.218055270657054,-92.07495254343952
37.326133,2.93,-499,1849,499,987,2011,2011,1917,555,2706,-70.53433193395914,45.51970907451362,-92.39269052065907
37.327136,2.93,-499,1849,499,987,2011,2011,1846,547,2438,-70.71742156604581,45.80828463244052,-92.69287783938421
37.328138,2.93,-499,1849,499,987,2011,2011,1771,539,2210,-70.8740306884778,46.085582207607246,-92.97528781144554
37.329141,2.93,-499,1849,499,987,2011,2011,1695,531,2019,-71.00483002304242,46.35334778057734,-93.23973425945485
37.330142,2.93,-499,1849,499,987,2011,2011,1619,519,1870,-71.11050466167096,46.6132602360274,-93.48607187625583
37.331146,2.93,-499,1849,499,987,2011,2011,1539,499,1761,-71.19174744238909,46.86691867036259,-93.71419647577696
37.332144,2.93,-499,1849,499,987,2011,2011,1453,471,1693,-71.24925279365463,47.11582993987637,-93.92404512865225
37.333145,2.93,-499,1849,499,987,2011,2011,1363,438,1665,-71.28371106688691,47.361396577530776,-94.11559617598049
37.334145,2.93,-499,1849,499,987,2011,2011,1272,402,1679,-71.29580336723579,47.604905212653925,-94.2888691145704
37.335148,2.93,-499,1849,499,987,2011,2011,1188,367,1733,-71.28619688403084,47.84751563192188,-94.4439243471114
37.336148,2.93,-499,1849,499,987,2011,2011,1116,336,1828,-71.25554071530777,48.090250622026815,-94.58086279100556
37.33715,2.93,-499,1849,499,987,2011,2011,1054,312,1960,-71.20446217553082,48.33398673426348,-94.69982534020333
37.33815,2.93,-499,1849,499,987,2011,2011,1001,293,2121,-71.13356357203135,48.57944610846346,-94.80099217547095
37.339153,2.93,-499,1849,499,987,2011,2011,953,277,2302,-71.04341943334752,48.82718948785305,-94.88458192026378
37.340157,2.93,-499,1849,499,987,2011,2011,903,264,2490,-70.93457417099154,49.07761054729264,-94.95085064184141
37.341156,2.93,-499,1849,499,987,2011,2011,854,252,2678,-70.80754015488336,49.330931644952486,-95.00009070027417
37.342154,2.93,-499,1849,499,987,2011,2011,812,241,2862,-70.66279618200092,49.58720109188634,-95.03262945120976
37.343158,2.93,-499,1849,499,987,2011,2011,774,231,3033,-70.50078631810685,49.84629201545948,-95.04882781132902
37.344157,2.93,-499,1849,499,987,2011,2011,737,224,3180,-70.32191909372352,50.107902871705235,-95.04907869808807
37.34516,2.93,-499,1849,499,987,2011,2011,696,220,3288,-70.12656703726488,50.37155963899614,-95.03380535758613
37.346161,2.93,-499,1849,499,987,2011,2011,645,219,3343,-69.9150665296227,50.63661970130016,-95.0034595962496
37.347161,2.93,-499,1849,499,987,2011,2011,586,219,3343,-69.68771796527612,50.9022774042092,-94.9585199334266
37.34816,2.93,-499,1849,499,987,2011,2011,527,220,3287,-69.44478620567739,51.16757124182018,-94.89948969289134
37.34917,2.93,-499,1849,499,987,2011,2011,477,224,3179,-69.18650131227606,51.43139260859131,-94.8268950517402
37.350166,2.93,-499,1849,499,987,2011,2011,436,234,3033,-68.91305954987958,51.69249602822397,-94.74128306533255
37.351166,2.93,-499,1849,499,987,2011,2011,405,250,2853,-68.62462465599808,51.949510751501045,-94.6432196867439
37.352166,2.93,-499,1849,499,987,2011,2011,386,271,2643,-68.3213293772165,52.20095359667336,-94.53328779848754
37.353169,2.93,-499,1849,499,987,2011,2011,373,296,2398,-68.00327727801837,52.44524288953298,-94.4120852728779
37.354169,2.93,-499,1849,499,987,2011,2011,362,321,2121,-67.67054483000175,52.680713346153155,-94.28022307537408
37.35517,2.93,-499,1849,499,987,2011,2011,353,342,1814,-67.3231837900225,52.90563172963115,-94.13832342271475
37.356171,2.93,-499,1849,499,987,2011,2011,344,359,1478,-66.96122387477499,53.11821310276971,-93.98701800483423
37.357174,2.93,-499,1849,499,987,2011,2011,332,373,1119,-66.58467573694088,53.31663749099998,-93.82694627662448
37.358179,2.93,-499,1849,499,987,2011,2011,317,384,744,-66.19353424452258,53.49906676387986,-93.65875382275631
37.359176,2.93,-499,1849,499,987,2011,2011,300,394,360,-65.7877820606556,53.66366153963918,-93.48309079614323
37.360176,2.93,-499,1849,499,987,2011,2011,281,401,-23,-65.36739351650773,53.80859791608391,-93.30061042833404
37.36118,2.93,-499,1849,499,987,2011,2011,261,406,-399,-64.93233876521013,53.932083833062975,-93.11196760826805
